"module";"topic";"question";"correct_answer";"options"
"🧠 Comportement & psychologie";"Le FOMO et la peur de rater une opportunité";"Une personne influencée par le FOMO :";"C";"{""A"": ""Agit toujours avec recul"", ""B"": ""Investit uniquement sur analyse fondamentale"", ""C"": ""Suit les tendances populaires"", ""D"": ""Diversifie systématiquement""}"
"🧠 Comportement & psychologie";"Le FOMO et la peur de rater une opportunité";"Quelle est une conséquence du FOMO ?";"C";"{""A"": ""Une épargne renforcée"", ""B"": ""Des investissements réfléchis"", ""C"": ""Des pertes liées à des achats irrationnels"", ""D"": ""Une stabilité financière""}"
"🧠 Comportement & psychologie";"Le FOMO et la peur de rater une opportunité";"Pour éviter le FOMO, il faut :";"B";"{""A"": ""Suivre la foule"", ""B"": ""Revoir ses objectifs"", ""C"": ""Regarder le prix en continu"", ""D"": ""Ignorer toute information""}"
"🧠 Comportement & psychologie";"Le FOMO et la peur de rater une opportunité";"Le FOMO s’oppose à :";"C";"{""A"": ""La diversification"", ""B"": ""L’investissement passif"", ""C"": ""La discipline d’investissement"", ""D"": ""La gestion active""}"
"🧠 Comportement & psychologie";"Le FOMO et la peur de rater une opportunité";"Les performances passées élevées :";"C";"{""A"": ""Garantissent les rendements futurs"", ""B"": ""Réduisent le risque"", ""C"": ""Suscitent souvent un effet FOMO"", ""D"": ""Évitent les biais cognitifs""}"
"🧠 Comportement & psychologie";"Le FOMO et la peur de rater une opportunité";"Quel mot décrit aussi le FOMO en bourse ?";"B";"{""A"": ""Frugalité"", ""B"": ""Pression sociale"", ""C"": ""Optimisation"", ""D"": ""Volatilité""}"
"🧠 Comportement & psychologie";"Le FOMO et la peur de rater une opportunité";"La clé pour maîtriser le FOMO est :";"C";"{""A"": ""Ignorer les marchés"", ""B"": ""Diversifier sans réfléchir"", ""C"": ""Suivre une stratégie cohérente et documentée"", ""D"": ""Réagir aux mouvements quotidiens""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Que faire en cas de forte baisse de portefeuille ?";"B";"{""A"": ""Vendre immédiatement"", ""B"": ""Analyser la situation calmement"", ""C"": ""Changer de banque"", ""D"": ""Investir tout sur une seule action""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"La première étape après une chute est :";"C";"{""A"": ""Répandre la nouvelle"", ""B"": ""Paniquer"", ""C"": ""Évaluer l’impact réel"", ""D"": ""Doubler la mise""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Il est déconseillé de :";"C";"{""A"": ""Suivre son plan"", ""B"": ""Diversifier"", ""C"": ""Agir sous l’effet de la panique"", ""D"": ""Rester calme""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Quelle qualité est essentielle en cas de baisse ?";"B";"{""A"": ""L’émotivité"", ""B"": ""La patience"", ""C"": ""La panique"", ""D"": ""L’euphorie""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Les baisses de marché sont :";"B";"{""A"": ""Toujours définitives"", ""B"": ""Souvent temporaires"", ""C"": ""Inconnues"", ""D"": ""Rares et anormales""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Une chute de portefeuille peut être une opportunité pour :";"C";"{""A"": ""Abandonner"", ""B"": ""Revoir ses objectifs"", ""C"": ""Acheter à prix réduit"", ""D"": ""Changer de métier""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Il est important de se rappeler :";"A";"{""A"": ""Que le marché monte et descend"", ""B"": ""Que la baisse est irrémédiable"", ""C"": ""Qu’on doit toujours vendre"", ""D"": ""Que l’or est la seule valeur sûre""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Réduire ses pertes dans la panique peut entraîner :";"B";"{""A"": ""Une meilleure performance"", ""B"": ""Des pertes durables"", ""C"": ""Une fiscalité avantageuse"", ""D"": ""Une meilleure diversification""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Que faut-il vérifier en priorité ?";"C";"{""A"": ""Le cours du bitcoin"", ""B"": ""Les commentaires sur les réseaux"", ""C"": ""Son horizon d’investissement"", ""D"": ""L’opinion des amis""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"La résilience en bourse repose sur :";"C";"{""A"": ""La panique contrôlée"", ""B"": ""La capacité à suivre la foule"", ""C"": ""Une vision long terme"", ""D"": ""Une réaction rapide et fréquente""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Une baisse de 20 % est :";"C";"{""A"": ""Un krach systématique"", ""B"": ""Un signal de faillite"", ""C"": ""Une correction potentielle"", ""D"": ""Un signe de crise personnelle""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Comment éviter d’aggraver les pertes ?";"C";"{""A"": ""Investir encore plus"", ""B"": ""Changer de stratégie chaque jour"", ""C"": ""Respecter sa stratégie initiale"", ""D"": ""Suivre les tendances Twitter""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Vendre après une chute peut :";"B";"{""A"": ""Bloquer les pertes"", ""B"": ""Empêcher la reprise"", ""C"": ""Éviter les impôts"", ""D"": ""Générer un dividende immédiat""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Une allocation d’actifs bien diversifiée permet :";"B";"{""A"": ""D’éviter toute perte"", ""B"": ""D’atténuer l’impact des baisses"", ""C"": ""De gagner toujours"", ""D"": ""De maximiser les risques""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Quand faut-il réévaluer son portefeuille ?";"A";"{""A"": ""En cas de baisse brutale ou changement de situation"", ""B"": ""Chaque matin"", ""C"": ""Quand un ami le dit"", ""D"": ""Lors d’un anniversaire""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Les investisseurs expérimentés savent que :";"A";"{""A"": ""Les baisses sont des opportunités"", ""B"": ""Il faut fuir le marché"", ""C"": ""Tout finit en crise"", ""D"": ""Le timing est inutile""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Un krach boursier est souvent suivi par :";"B";"{""A"": ""Une disparition des marchés"", ""B"": ""Une reprise à long terme"", ""C"": ""Un gel total des actifs"", ""D"": ""Une interdiction d’investir""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Réagir rationnellement signifie :";"B";"{""A"": ""Ignorer la situation"", ""B"": ""Analyser et ajuster si nécessaire"", ""C"": ""Vendre systématiquement"", ""D"": ""Changer de courtier""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"La baisse d’un ETF diversifié est :";"B";"{""A"": ""Impossible"", ""B"": ""Récupérable avec le temps"", ""C"": ""Une faillite du fonds"", ""D"": ""Une arnaque""}"
"🧠 Comportement & psychologie";"Comment réagir à une forte baisse de portefeuille";"Conserver ses investissements après une baisse dépend :";"B";"{""A"": ""Du bruit médiatique"", ""B"": ""De son plan initial et de son horizon"", ""C"": ""Des conseils sur TikTok"", ""D"": ""De l’évolution du bitcoin""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Qu’est-ce que la discipline en investissement ?";"C";"{""A"": ""Suivre les conseils des autres"", ""B"": ""Investir chaque mois sans réfléchir"", ""C"": ""Appliquer rigoureusement une stratégie"", ""D"": ""Changer souvent de méthode""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Pourquoi la discipline est-elle essentielle ?";"C";"{""A"": ""Pour suivre les modes"", ""B"": ""Pour maximiser les frais"", ""C"": ""Pour rester aligné avec ses objectifs"", ""D"": ""Pour se protéger des banques""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Quel comportement reflète une bonne discipline ?";"C";"{""A"": ""Acheter pendant les hausses"", ""B"": ""Réagir à la panique"", ""C"": ""Investir régulièrement selon son plan"", ""D"": ""Changer de stratégie tous les mois""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Quelle est la base d’une discipline d’investissement ?";"B";"{""A"": ""Une routine populaire"", ""B"": ""Un plan défini en fonction des objectifs"", ""C"": ""Les tendances TikTok"", ""D"": ""Les cours instantanés""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Investir avec discipline signifie :";"C";"{""A"": ""Ignorer son plan"", ""B"": ""Suivre la foule"", ""C"": ""Rester fidèle à sa stratégie malgré les fluctuations"", ""D"": ""Vendre dès la première baisse""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Une stratégie disciplinée aide à :";"C";"{""A"": ""Obtenir des conseils gratuits"", ""B"": ""Éviter les pertes à 100 %"", ""C"": ""Gérer les émotions et rester cohérent"", ""D"": ""Gagner chaque mois""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"L’investissement automatique :";"B";"{""A"": ""N’est jamais conseillé"", ""B"": ""Facilite la discipline"", ""C"": ""Fait perdre de l’argent"", ""D"": ""Est réservé aux experts""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"La régularité des investissements permet :";"B";"{""A"": ""D’éviter la fiscalité"", ""B"": ""De lisser le risque sur le long terme"", ""C"": ""De garantir des gains"", ""D"": ""D’éviter les crises""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Une discipline d’investissement s’appuie sur :";"C";"{""A"": ""Des réactions spontanées"", ""B"": ""Les sentiments du jour"", ""C"": ""Des décisions réfléchies et planifiées"", ""D"": ""Le hasard""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Quel réflexe illustre un manque de discipline ?";"C";"{""A"": ""Investir chaque mois"", ""B"": ""Consulter régulièrement son plan"", ""C"": ""Changer d’actifs en fonction des rumeurs"", ""D"": ""Rester sur une stratégie long terme""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Un bon investisseur discipliné :";"C";"{""A"": ""Suit le bruit du marché"", ""B"": ""Réagit aux émotions"", ""C"": ""Suit sa stratégie quoi qu’il arrive"", ""D"": ""Ne fait rien""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"La discipline permet de :";"C";"{""A"": ""Réduire les frais de gestion"", ""B"": ""Renforcer la diversification"", ""C"": ""Réduire les erreurs liées aux émotions"", ""D"": ""Doubler les performances garanties""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Quel est un obstacle à la discipline ?";"C";"{""A"": ""La patience"", ""B"": ""La stratégie automatique"", ""C"": ""Les émotions et l’actualité"", ""D"": ""Les outils d’analyse""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Quand faut-il revoir sa stratégie ?";"B";"{""A"": ""À chaque variation"", ""B"": ""Seulement en cas de changement d’objectifs ou de situation"", ""C"": ""Jamais"", ""D"": ""Tous les week-ends""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Une stratégie disciplinée est :";"B";"{""A"": ""Flexible selon l’humeur"", ""B"": ""Adaptée aux objectifs personnels"", ""C"": ""Dictée par les autres"", ""D"": ""Temporaire""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Une bonne discipline nécessite :";"B";"{""A"": ""Des paris fréquents"", ""B"": ""Un suivi clair et des objectifs définis"", ""C"": ""Des décisions à l’instinct"", ""D"": ""Un accès constant aux médias""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Les investisseurs disciplinés sont plus susceptibles de :";"C";"{""A"": ""Perdre rapidement"", ""B"": ""Faire des choix émotionnels"", ""C"": ""Atteindre leurs objectifs à long terme"", ""D"": ""Changer souvent de stratégie""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Un plan rigide sans révision :";"C";"{""A"": ""Est toujours efficace"", ""B"": ""Doit être conservé à vie"", ""C"": ""Doit être ajusté en cas de besoin"", ""D"": ""Fait gagner plus vite""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Quel outil soutient la discipline ?";"B";"{""A"": ""Les notifications push"", ""B"": ""Les plans automatisés (versements mensuels)"", ""C"": ""Les conseils non sollicités"", ""D"": ""La télévision""}"
"🧠 Comportement & psychologie";"Adopter une discipline d’investissement";"Un investissement discipliné repose sur :";"A";"{""A"": ""Des règles claires, une régularité, une vision long terme"", ""B"": ""Des paris risqués"", ""C"": ""Des décisions impulsives"", ""D"": ""La rapidité des ordres""}"
"🧠 Comportement & psychologie";"Le rôle des médias dans les décisions financières";"Quel est le rôle principal des médias financiers ?";"A";"{""A"": ""Informer le public"", ""B"": ""Garantir un profit"", ""C"": ""Rendre les gens riches"", ""D"": ""Remplacer les conseillers financiers""}"
"🧠 Comportement & psychologie";"Le rôle des médias dans les décisions financières";"Les médias peuvent influencer les décisions en :";"B";"{""A"": ""Ignorant les faits"", ""B"": ""Exagérant les informations"", ""C"": ""Évitant les marchés"", ""D"": ""Suivant les rumeurs""}"
"🧠 Comportement & psychologie";"Le rôle des médias dans les décisions financières";"Une information médiatique sensationnaliste peut :";"B";"{""A"": ""Calmer les investisseurs"", ""B"": ""Créer de la panique"", ""C"": ""Favoriser l’analyse"", ""D"": ""Éviter les pertes""}"
"🧠 Comportement & psychologie";"Le rôle des médias dans les décisions financières";"Les médias cherchent souvent à :";"B";"{""A"": ""Promouvoir une stratégie personnalisée"", ""B"": ""Vendre de la publicité"", ""C"": ""Détourner les investisseurs"", ""D"": ""Réduire les biais""}"
"🧠 Comportement & psychologie";"Le rôle des médias dans les décisions financières";"Il est important de :";"C";"{""A"": ""Réagir à chaque nouvelle"", ""B"": ""Suivre tous les conseils"", ""C"": ""Analyser l’information avec recul"", ""D"": ""Investir après chaque reportage""}"
"🧠 Comportement & psychologie";"Le rôle des médias dans les décisions financières";"Les médias sociaux amplifient :";"B";"{""A"": ""L’analyse fondamentale"", ""B"": ""La volatilité émotionnelle"", ""C"": ""La rigueur des marchés"", ""D"": ""La planification""}"
"🧠 Comportement & psychologie";"Le rôle des médias dans les décisions financières";"Un bon investisseur utilise les médias pour :";"C";"{""A"": ""Réagir impulsivement"", ""B"": ""Valider ses émotions"", ""C"": ""S’informer, pas pour se faire guider"", ""D"": ""Multiplier les achats""}"
"🧠 Comportement & psychologie";"Le rôle des médias dans les décisions financières";"L’excès d’informations peut :";"B";"{""A"": ""Aider la stratégie"", ""B"": ""Créer de la confusion et des erreurs"", ""C"": ""Améliorer le rendement"", ""D"": ""Favoriser l’analyse rationnelle""}"
